column_name,code,value
PAISCOM,916,Zona franca de cartagena
PAISCOM,917,Zona franca de rionegro - medellin
PAISCOM,918,Zona franca de candelaria - cartagena
PAISCOM,919,Zona franca de bogota
PAISCOM,920,Zona franca de pacifico - cali
PAISCOM,921,Zona franca de baru beach resort
PAISCOM,922,Zona franca de pozos colorados
PAISCOM,923,Zona franca de eurocaribe de indias
PAISCOM,924,Zona franca del eje cafetero
PAISCOM,928,         ZFP La Cayena
PAISCOM,999,No declarados
DEPTODES,91,AMAZONAS
DEPTODES,5,ANTIOQUIA
DEPTODES,81,ARAUCA
DEPTODES,8,ATLANTICO
DEPTODES,13,BOLIVAR
DEPTODES,15,BOYACA
DEPTODES,17,CALDAS
DEPTODES,18,CAQUETA
DEPTODES,85,CASANARE
DEPTODES,19,CAUCA
DEPTODES,20,CESAR
DEPTODES,27,CHOCO
DEPTODES,23,CORDOBA
DEPTODES,25,CUNDINAMARCA
DEPTODES,94,GUANIA
DEPTODES,44,GUAJIRA
DEPTODES,95,GUAVIARE
DEPTODES,41,HUILA
DEPTODES,47,MAGDALENA
DEPTODES,50,META
DEPTODES,52,NARIÑO
DEPTODES,54,NORTE DE SANTANDER
DEPTODES,86,PUTUMAYO
DEPTODES,63,QUINDIO
DEPTODES,66,RISARALDA
DEPTODES,88,SAN ANDRES
DEPTODES,11,SANTAFE DE BOGOTA
DEPTODES,68,SANTANDER
DEPTODES,70,SUCRE
DEPTODES,73,TOLIMA
DEPTODES,76,VALLE DEL CAUCA
DEPTODES,97,VAUPES
DEPTODES,99,VICHADA
VIATRANS,1,MARITIMO
VIATRANS,2,FERREO
VIATRANS,3,TERRESTRE
VIATRANS,4,AEREO
VIATRANS,5,CORREO
VIATRANS,6,MULTIMODAL
VIATRANS,7,"INSTALACIONES DE TRANSPORTE FIJAS (TUBERIAS, CABLE, ETC.)"
VIATRANS,8,VIAS NAVEGABLES INTERIORES
VIATRANS,9,OTRO MODO DE TRANSPORTE
BANDERA,013,AFGANISTAN
BANDERA,017,ALBANIA
BANDERA,023,ALEMANIA
BANDERA,026,ARMENIA
BANDERA,027,ARUBA
BANDERA,029,BOSNIA-HERZEGOVINA
BANDERA,031,BURKINA FASSO
BANDERA,037,ANDORRA
BANDERA,040,ANGOLA
BANDERA,041,ANGUILLA
BANDERA,043,ANTIGUA Y BARBUDA
BANDERA,047,ANTILLAS HOLANDESAS
BANDERA,053,ARABIA SAUDITA
BANDERA,059,ARGELIA
BANDERA,063,ARGENTINA
BANDERA,069,AUSTRALIA
BANDERA,072,AUSTRIA
BANDERA,074,AZERBAIJAN
BANDERA,077,BAHAMAS
BANDERA,080,BAHREIN
BANDERA,081,BANGLADESH
BANDERA,083,BARBADOS
BANDERA,087,BELGICA
BANDERA,088,BELICE
BANDERA,090,BERMUDAS
BANDERA,091,BELARUS
BANDERA,093,BIRMANIA (MYANMAR)
BANDERA,097,BOLIVIA
BANDERA,101,BOTSWANA
BANDERA,105,BRASIL
BANDERA,108,BRUNEI DARUSSALAM
BANDERA,111,BULGARIA
BANDERA,115,BURUNDI
BANDERA,119,BUTAN
BANDERA,127,CABO VERDE
BANDERA,137,"CAIMAN, ISLAS"
BANDERA,141,CAMBOYA (KAMPUCHEA)
BANDERA,145,"CAMERUN, REPUBLICA UNIDA DEL"
BANDERA,149,CANADA
BANDERA,159,SANTA SEDE
BANDERA,165,"COCOS (KEELING), ISLAS"
BANDERA,169,COLOMBIA
BANDERA,173,COMORAS
BANDERA,177,CONGO
BANDERA,183,"COOK, ISLAS"
BANDERA,187,"COREA (NORTE), REPUBLICA POPULAR DEMOCRATICA DE"
BANDERA,190,"COREA (SUR), REPUBLICA DE"
BANDERA,193,COSTA DE MARFIL
BANDERA,196,COSTA RICA
BANDERA,198,CROACIA
BANDERA,199,CUBA
BANDERA,203,CHAD
BANDERA,211,CHILE
BANDERA,215,CHINA
BANDERA,218,TAIWAN (FORMOSA)
BANDERA,221,CHIPRE
BANDERA,229,BENIN
BANDERA,232,DINAMARCA
BANDERA,235,DOMINICA
BANDERA,239,ECUADOR
BANDERA,240,EGIPTO
BANDERA,242,EL SALVADOR
BANDERA,243,ERITREA
BANDERA,244,EMIRATOS ARABES UNIDOS
BANDERA,245,ESPAÑA
BANDERA,246,ESLOVAQUIA
BANDERA,247,ESLOVENIA
BANDERA,249,ESTADOS UNIDOS
BANDERA,251,ESTONIA
BANDERA,253,ETIOPIA
BANDERA,259,"FEROE, ISLAS"
BANDERA,267,FILIPINAS
BANDERA,271,FINLANDIA
BANDERA,275,FRANCIA
BANDERA,281,GABON
BANDERA,285,GAMBIA
BANDERA,287,GEORGIA
BANDERA,289,GHANA
BANDERA,293,GIBRALTAR
BANDERA,297,GRANADA
BANDERA,301,GRECIA
BANDERA,305,GROENLANDIA
BANDERA,309,GUADALUPE
BANDERA,313,GUAM
BANDERA,317,GUATEMALA
BANDERA,325,GUAYANA FRANCESA
BANDERA,329,GUINEA
BANDERA,331,GUINEA ECUATORIAL
BANDERA,334,GUINEA-BISSAU
BANDERA,337,GUYANA
BANDERA,341,HAITI
BANDERA,345,HONDURAS
BANDERA,351,HONG KONG
BANDERA,355,HUNGRIA
BANDERA,361,INDIA
BANDERA,365,INDONESIA
BANDERA,369,IRAK
BANDERA,372,"IRAN, REPUBLICA ISLAMICA DEL"
BANDERA,375,IRLANDA (EIRE)
BANDERA,379,ISLANDIA
BANDERA,383,ISRAEL
BANDERA,386,ITALIA
BANDERA,391,JAMAICA
BANDERA,399,JAPON
BANDERA,403,JORDANIA
BANDERA,406,KAZAJSTAN
BANDERA,410,KENIA
BANDERA,411,KIRIBATI
BANDERA,412,KIRGUIZISTAN
BANDERA,413,KUWAIT
BANDERA,420,"LAOS, REPUBLICA POPULAR DEMOCRATICA DE"
BANDERA,426,LESOTHO
BANDERA,429,LETONIA
BANDERA,431,LIBANO
BANDERA,434,LIBERIA
BANDERA,438,LIBIA (INCLUYE FEZZAN)
BANDERA,440,LIECHTENSTEIN
BANDERA,443,LITUANIA
BANDERA,445,LUXEMBURGO
BANDERA,447,MACAO
BANDERA,448,MACEDONIA
BANDERA,450,MADAGASCAR
BANDERA,455,MALAYSIA
BANDERA,458,MALAWI
BANDERA,461,MALDIVAS
BANDERA,464,MALI
BANDERA,467,MALTA
BANDERA,469,"MARIANAS DEL NORTE, ISLAS"
BANDERA,472,"MARSHALL, ISLAS"
BANDERA,474,MARRUECOS
BANDERA,477,MARTINICA
BANDERA,485,MAURICIO
BANDERA,488,MAURITANIA
BANDERA,493,MEXICO
BANDERA,494,"MICRONESIA, ESTADOS FEDERADOS DE"
BANDERA,496,MOLDAVIA
BANDERA,497,MONGOLIA
BANDERA,498,MONACO
BANDERA,501,"MONSERRAT, ISLA"
BANDERA,505,MOZAMBIQUE
BANDERA,507,NAMIBIA
BANDERA,508,NAURU
BANDERA,511,"NAVIDAD (CHRISTMAS), ISLAS"
BANDERA,517,NEPAL
BANDERA,521,NICARAGUA
BANDERA,525,NIGER
BANDERA,528,NIGERIA
BANDERA,531,"NIUE, ISLA"
BANDERA,535,"NORFOLK, ISLA"
BANDERA,538,NORUEGA
BANDERA,542,NUEVA CALEDONIA
BANDERA,545,PAPUASIA NUEVA GUINEA
BANDERA,548,NUEVA ZELANDIA
BANDERA,551,VANUATU
BANDERA,556,OMAN
BANDERA,566,"PACIFICO, ISLAS (USA)"
BANDERA,573,PAISES BAJOS (HOLANDA)
BANDERA,576,PAKISTAN
BANDERA,578,"PALAU, ISLAS"
BANDERA,580,PANAMA
BANDERA,586,PARAGUAY
BANDERA,589,PERU
BANDERA,593,"PITCAIRN, ISLA"
BANDERA,599,POLINESIA FRANCESA
BANDERA,603,POLONIA
BANDERA,607,PORTUGAL
BANDERA,611,PUERTO RICO
BANDERA,618,QATAR
BANDERA,628,REINO UNIDO
BANDERA,640,REPUBLICA CENTROAFRICANA
BANDERA,644,REPUBLICA CHECA
BANDERA,647,REPUBLICA DOMINICANA
BANDERA,660,REUNION
BANDERA,665,ZIMBABWE
BANDERA,670,RUMANIA
BANDERA,675,RUANDA
BANDERA,676,RUSIA
BANDERA,677,"SALOMON, ISLAS"
BANDERA,685,SAHARA OCCIDENTAL
BANDERA,687,SAMOA
BANDERA,690,SAMOA NORTEAMERICANA
BANDERA,695,SAN CRISTOBAL Y NIEVES
BANDERA,697,SAN MARINO
BANDERA,700,SAN PEDRO Y MIGUELON
BANDERA,705,SAN VICENTE Y LAS GRANADINAS
BANDERA,710,SANTA ELENA
BANDERA,715,SANTA LUCIA
BANDERA,720,SANTO TOME Y PRINCIPE
BANDERA,728,SENEGAL
BANDERA,731,SEYCHELLES
BANDERA,735,SIERRA LEONA
BANDERA,741,SINGAPUR
BANDERA,744,"SIRIA, REPUBLICA ARABE DE"
BANDERA,748,SOMALIA
BANDERA,750,SRI LANKA
BANDERA,756,"SUDAFRICA, REPUBLICA DE"
BANDERA,759,SUDAN
BANDERA,764,SUECIA
BANDERA,767,SUIZA
BANDERA,770,SURINAM
BANDERA,773,SWAZILANDIA
BANDERA,774,TADJIKISTAN
BANDERA,776,TAILANDIA
BANDERA,780,"TANZANIA, REPUBLICA UNIDA DE"
BANDERA,783,DJIBOUTI
BANDERA,787,TERRITORIO BRITANICO DEL OCEANO INDICO
BANDERA,788,TIMOR DEL ESTE
BANDERA,800,TOGO
BANDERA,805,TOKELAU
BANDERA,810,TONGA
BANDERA,815,TRINIDAD Y TOBAGO
BANDERA,820,TUNICIA
BANDERA,823,"TURCAS Y CAICOS, ISLAS"
BANDERA,825,TURKMENISTAN
BANDERA,827,TURQUIA
BANDERA,828,TUVALU
BANDERA,830,UCRANIA
BANDERA,833,UGANDA
BANDERA,845,URUGUAY
BANDERA,847,UZBEKISTAN
BANDERA,850,VENEZUELA
BANDERA,855,VIETNAM
BANDERA,863,"VIRGENES, ISLAS (BRITANICAS)"
BANDERA,866,"VIRGENES, ISLAS (NORTEAMERICANAS)"
BANDERA,870,FIJI
BANDERA,875,"WALLIS Y FORTUNA, ISLAS"
BANDERA,880,YEMEN
BANDERA,885,YUGOSLAVIA
BANDERA,888,ZAIRE
BANDERA,890,ZAMBIA
BANDERA,897,ZONA NEUTRAL PALESTINA
BANDERA,911,ZONA FRANCA DE BARRANQUILLA
BANDERA,912,ZONA FRANCA DE BUENAVENTURA
BANDERA,913,ZONA FRANCA DE PALMASECA - CALI
BANDERA,914,ZONA FRANCA DE CUCUTA
BANDERA,915,ZONA FRANCA DE SANTA MARTA
BANDERA,916,ZONA FRANCA DE CARTAGENA
BANDERA,917,ZONA FRANCA DE RIONEGRO - MEDELLIN
BANDERA,918,ZONA FRANCA DE CANDELARIA - CARTAGENA
BANDERA,919,ZONA FRANCA DE BOGOTA
BANDERA,920,ZONA FRANCA DE PACIFICO - CALI
BANDERA,921,ZONA FRANCA DE BARU BEACH RESORT
BANDERA,922,ZONA FRANCA DE POZOS COLORADOS
BANDERA,923,ZONA FRANCA DE EUROCARIBE DE INDIAS
BANDERA,924,ZONA FRANCA DEL EJE CAFETERO
BANDERA,999,NO DECLARADOS
ACUERDO,001,Acuerdo de Cartagena (Pacto Andino).
ACUERDO,002,Acuerdo Zona Libre Comercio con Perú.
ACUERDO,003,Comunidad del Caribe (CARICOM).
ACUERDO,004,Des. Perú (C. Andina) diferentes a los códigos 002 y 005 - PERCA.
ACUERDO,005,Des. Perú (C. Andina) diferentes a los códigos 002 y 004 - PERCOM.
ACUERDO,006,Acuerdo Comunidad del Caribe (CARICAD). Aplicable a las subpartidas: 1901909000 Demás preparaciones alimenticias de productos de las partidas 0401 A 404 que contenga cacao o con un contenido de cacao menor a 5% (cinco por ciento) en peso calculado sobre la base totalmente desgrasada.
ACUERDO,011,"Argentina, excepto para las mercancías negociadas incluidas bajo los códigos de Acuerdos 012 y 013."
ACUERDO,012,"Argentina, excepto para las mercancías negociadas incluidas bajo los códigos de Acuerdos 011 y 013."
ACUERDO,013,"Argentina, excepto para las mercancías negociadas incluidas bajo los códigos de Acuerdos 011 y 012."
ACUERDO,014,"Brasil, excepto para las mercancías negociadas e incluidas en el código del Acuerdo Nº 015."
ACUERDO,015,"Brasil, excepto para las mercancías negociadas e incluidas en el  código de Acuerdo Nº 014."
ACUERDO,016,"Brasil, excepto para las mercancías negociadas e incluidas en el código de Acuerdo Nº 014 y 015, es decir para las mercancías con las preferencias otorgadas en el Acuerdo Comercial adoptado mediante el Decreto 1720 del 2 de septiembre de 1999."
ACUERDO,017,"Chile, excepto para las mercancías negociadas e incluidas bajo los códigos de Acuerdo Nº 018 y 019."
ACUERDO,018,"Chile, excepto para las mercancías negociadas e incluidas bajo los códigos de Acuerdo 017 y 019."
ACUERDO,019,"Chile, excepto para las mercancías negociadas e incluidas bajo los códigos de Acuerdos Nº 017 y 018."
ACUERDO,021,"México, excepto para las mercancías negociadas incluidas bajo los códigos de Acuerdo Nº 022, 023 y 026."
ACUERDO,022,"México, excepto para las mercancías negociadas incluidas bajo el código 021, 023 y 026."
ACUERDO,023,"México, excepto para las mercancías negociadas incluidas bajo el código 021, 022 y 026."
ACUERDO,024,"Paraguay, excepto para las mercancías negociadas incluidas bajo el código de Acuerdo Nº 025."
ACUERDO,025,"Paraguay, excepto para las mercancías negociadas incluidas bajo el código de Acuerdo Nº 024."
ACUERDO,026,"México, excepto para las mercancías negociadas incluidas bajo el código 021, 022 y 023."
ACUERDO,027,Uruguay.
ACUERDO,030,"México, excepto para las mercancías negociadas incluidas bajo el código 021, 022, 023 y 026."
ACUERDO,031,"Costa Rica, excepto para las mercancías negociadas incluida bajo el código de Acuerdo 032."
ACUERDO,032,"Costa Rica, excepto para las mercancías negociadas incluidas bajo el código del Acuerdo 031."
ACUERDO,034,"Cuba, excepto para mercancías negociadas incluidas bajo el código de Acuerdo 035."
ACUERDO,035,"Cuba, excepto para mercancías negociadas incluidas bajo el código 034."
ACUERDO,037,"El Salvador, excepto para la mercancía negociada incluida bajo el código de Acuerdo 038."
ACUERDO,038,"El Salvador, excepto para las mercancías negociadas incluidas bajo el código 037."
ACUERDO,039,Panamá.
ACUERDO,041,"Guatemala, excepto para las mercancías negociadas incluidas bajo el código de Acuerdo Nº 042."
ACUERDO,042,"Guatemala, excepto para las mercancías negociadas incluidas bajo el código del Acuerdo Nº 041."
ACUERDO,044,Honduras.
ACUERDO,047,"Nicaragua, excepto para las mercancías negociadas incluidas bajo el código de Acuerdo Nº 048."
ACUERDO,048,"Nicaragua, excepto para las mercancías negociadas incluidas bajo el código 047."
ACUERDO,051,Preferencia Arancelaria Regional (PAR) Argentina.
ACUERDO,051.,Preferencia Arancelaria Regional (PAR) Brasil.
ACUERDO,053,Preferencia Arancelaria Regional (PAR) Uruguay y Cuba.
ACUERDO,055,Preferencia Arancelaria Regional (PAR) Chile.
ACUERDO,057,Preferencia Arancelaria Regional (PAR) Paraguay.
ACUERDO,061,Convenio Colombo Peruano.
ACUERDO,063,Acuerdo con Perú.
ACUERDO,067,Preferencia Arancelaria Regional (PAR) México.
ACUERDO,069,"Acuerdo Multilateral de Alcance Parcial en el área cultural, educacional con Argentina, Brasil, México, Uruguay y Venezuela."
CODA,kg,Kilogramo
CODA,c/t,Quilate
CODA,m,Metro
CODA,m2,Metro cuadrado
CODA,m3,Metro cúbico
CODA,cm3,Centímetro cúbico
CODA,l,Litro
CODA,u,Unidades o artículos
CODA,2u,Par
CODA,12u,Docena
CODA,MIL,Millar
CODA,kWh,Mil kilovatios hora
CLASE,01,Mixto
CLASE,02,Privado
CLASE,03,Público
CODADAD,1,             Armenia
CODADAD,2,Barranquilla
CODADAD,3,Especial de Aduanas de Bogotá
CODADAD,4,Bucaramanga
CODADAD,5,Cali
CODADAD,6,Cartagena
CODADAD,7,Cúcuta
CODADAD,10,Manizales
CODADAD,11,Medellín
CODADAD,16,Pereira
CODADAD,19,Santa Marta
CODADAD,25,Riohacha
CODADAD,27,San Andrés
CODADAD,34,Arauca
CODADAD,35,Buenaventura
CODADAD,36,Cartago
CODADAD,37,Ipiales
CODADAD,38,Leticia
CODADAD,39,Maicao
CODADAD,40,Tumaco
CODADAD,41,Turbo
CODADAD,42,Puerto Carreño
CODADAD,43,Inírida
CODADAD,44,Yopal
CODADAD,46,Puerto Asís
CODADAD,47,Especial de Servicios Aduaneros del Aeropuerto Internacional El Dorado
CODADAD,48,           Cartagena
CODADAD,49,Valledupar
CODADAD,87,           Barranquilla
CODADAD,88,           Cali
CODADAD,90,           Medellín
CODLUIN,AUC,Arauca
CODLUIN,AXM,        Armenia
CODLUIN,BAQ,Barranquilla
CODLUIN,BOG,Bogotá
CODLUIN,BGA,Bucaramanga
CODLUIN,BUN,Buenaventura
CODLUIN,CLO,Cali
CODLUIN,CAR,Cartago
CODLUIN,CTG,Cartagena
CODLUIN,CUC,Cúcuta
CODLUIN,INI,Inírida
CODLUIN,IPI,Ipiales
CODLUIN,LET,Leticia
CODLUIN,MAI,Maicao
CODLUIN,MZL,Manizales
CODLUIN,MDE,Medellín
CODLUIN,PEI,Pereira
CODLUIN,PUU,Puerto Asís
CODLUIN,PCR,Puerto Carreño
CODLUIN,RCH,Riohacha
CODLUIN,ADZ,San Andrés
CODLUIN,SMR,Santa Marta
CODLUIN,TCO,Tumaco
CODLUIN,TRB,Turbo
CODLUIN,VUP,Valledupar
CODLUIN,YOP,Yopal
DEPIM,91,AMAZONAS
DEPIM,5,ANTIOQUIA
DEPIM,81,ARAUCA
DEPIM,8,ATLANTICO
DEPIM,13,BOLIVAR
DEPIM,15,BOYACA
DEPIM,17,CALDAS
DEPIM,18,CAQUETA
DEPIM,85,CASANARE
DEPIM,19,CAUCA
DEPIM,20,CESAR
DEPIM,27,CHOCO
DEPIM,23,CORDOBA
DEPIM,25,CUNDINAMARCA
DEPIM,94,GUANIA
DEPIM,44,GUAJIRA
DEPIM,95,GUAVIARE
DEPIM,41,HUILA
DEPIM,47,MAGDALENA
DEPIM,50,META
DEPIM,52,NARIÑO
DEPIM,54,NORTE DE SANTANDER
DEPIM,86,PUTUMAYO
DEPIM,63,QUINDIO
DEPIM,66,RISARALDA
DEPIM,88,SAN ANDRES
DEPIM,11,SANTAFE DE BOGOTA
DEPIM,68,SANTANDER
DEPIM,70,SUCRE
DEPIM,73,TOLIMA
DEPIM,76,VALLE DEL CAUCA
DEPIM,97,VAUPES
DEPIM,99,VICHADA
COPAEX,013,AFGANISTAN
COPAEX,017,ALBANIA
COPAEX,023,ALEMANIA
COPAEX,026,ARMENIA
COPAEX,027,ARUBA
COPAEX,029,BOSNIA-HERZEGOVINA
COPAEX,031,BURKINA FASSO
COPAEX,037,ANDORRA
COPAEX,040,ANGOLA
COPAEX,041,ANGUILLA
COPAEX,043,ANTIGUA Y BARBUDA
COPAEX,047,ANTILLAS HOLANDESAS
COPAEX,053,ARABIA SAUDITA
COPAEX,059,ARGELIA
COPAEX,063,ARGENTINA
COPAEX,069,AUSTRALIA
COPAEX,072,AUSTRIA
COPAEX,074,AZERBAIJAN
COPAEX,077,BAHAMAS
COPAEX,080,BAHREIN
COPAEX,081,BANGLADESH
COPAEX,083,BARBADOS
COPAEX,087,BELGICA
COPAEX,088,BELICE
COPAEX,090,BERMUDAS
COPAEX,091,BELARUS
COPAEX,093,BIRMANIA (MYANMAR)
COPAEX,097,BOLIVIA
COPAEX,101,BOTSWANA
COPAEX,105,BRASIL
COPAEX,108,BRUNEI DARUSSALAM
COPAEX,111,BULGARIA
COPAEX,115,BURUNDI
COPAEX,119,BUTAN
COPAEX,127,CABO VERDE
COPAEX,137,"CAIMAN, ISLAS"
COPAEX,141,CAMBOYA (KAMPUCHEA)
COPAEX,145,"CAMERUN, REPUBLICA UNIDA DEL"
COPAEX,149,CANADA
COPAEX,159,SANTA SEDE
COPAEX,165,"COCOS (KEELING), ISLAS"
COPAEX,169,COLOMBIA
COPAEX,173,COMORAS
COPAEX,177,CONGO
COPAEX,183,"COOK, ISLAS"
COPAEX,187,"COREA (NORTE), REPUBLICA POPULAR DEMOCRATICA DE"
COPAEX,190,"COREA (SUR), REPUBLICA DE"
COPAEX,193,COSTA DE MARFIL
COPAEX,196,COSTA RICA
COPAEX,198,CROACIA
COPAEX,199,CUBA
COPAEX,203,CHAD
COPAEX,211,CHILE
COPAEX,215,CHINA
COPAEX,218,TAIWAN (FORMOSA)
COPAEX,221,CHIPRE
COPAEX,229,BENIN
COPAEX,232,DINAMARCA
COPAEX,235,DOMINICA
COPAEX,239,ECUADOR
COPAEX,240,EGIPTO
COPAEX,242,EL SALVADOR
COPAEX,243,ERITREA
COPAEX,244,EMIRATOS ARABES UNIDOS
COPAEX,245,ESPAÑA
COPAEX,246,ESLOVAQUIA
COPAEX,247,ESLOVENIA
COPAEX,249,ESTADOS UNIDOS
COPAEX,251,ESTONIA
COPAEX,253,ETIOPIA
COPAEX,259,"FEROE, ISLAS"
COPAEX,267,FILIPINAS
COPAEX,271,FINLANDIA
COPAEX,275,FRANCIA
COPAEX,281,GABON
COPAEX,285,GAMBIA
COPAEX,287,GEORGIA
COPAEX,289,GHANA
COPAEX,293,GIBRALTAR
COPAEX,297,GRANADA
COPAEX,301,GRECIA
COPAEX,305,GROENLANDIA
COPAEX,309,GUADALUPE
COPAEX,313,GUAM
COPAEX,317,GUATEMALA
COPAEX,325,GUAYANA FRANCESA
COPAEX,329,GUINEA
COPAEX,331,GUINEA ECUATORIAL
COPAEX,334,GUINEA-BISSAU
COPAEX,337,GUYANA
COPAEX,341,HAITI
COPAEX,345,HONDURAS
COPAEX,351,HONG KONG
COPAEX,355,HUNGRIA
COPAEX,361,INDIA
COPAEX,365,INDONESIA
COPAEX,369,IRAK
COPAEX,372,"IRAN, REPUBLICA ISLAMICA DEL"
COPAEX,375,IRLANDA (EIRE)
COPAEX,379,ISLANDIA
COPAEX,383,ISRAEL
COPAEX,386,ITALIA
COPAEX,391,JAMAICA
COPAEX,399,JAPON
COPAEX,403,JORDANIA
COPAEX,406,KAZAJSTAN
COPAEX,410,KENIA
COPAEX,411,KIRIBATI
COPAEX,412,KIRGUIZISTAN
COPAEX,413,KUWAIT
COPAEX,420,"LAOS, REPUBLICA POPULAR DEMOCRATICA DE"
COPAEX,426,LESOTHO
COPAEX,429,LETONIA
COPAEX,431,LIBANO
COPAEX,434,LIBERIA
COPAEX,438,LIBIA (INCLUYE FEZZAN)
COPAEX,440,LIECHTENSTEIN
COPAEX,443,LITUANIA
COPAEX,445,LUXEMBURGO
COPAEX,447,MACAO
COPAEX,448,MACEDONIA
COPAEX,450,MADAGASCAR
COPAEX,455,MALAYSIA
COPAEX,458,MALAWI
COPAEX,461,MALDIVAS
COPAEX,464,MALI
COPAEX,467,MALTA
COPAEX,469,"MARIANAS DEL NORTE, ISLAS"
COPAEX,472,"MARSHALL, ISLAS"
COPAEX,474,MARRUECOS
COPAEX,477,MARTINICA
COPAEX,485,MAURICIO
COPAEX,488,MAURITANIA
COPAEX,493,MEXICO
COPAEX,494,"MICRONESIA, ESTADOS FEDERADOS DE"
COPAEX,496,MOLDAVIA
COPAEX,497,MONGOLIA
COPAEX,498,MONACO
COPAEX,501,"MONSERRAT, ISLA"
COPAEX,505,MOZAMBIQUE
COPAEX,507,NAMIBIA
COPAEX,508,NAURU
COPAEX,511,"NAVIDAD (CHRISTMAS), ISLAS"
COPAEX,517,NEPAL
COPAEX,521,NICARAGUA
COPAEX,525,NIGER
COPAEX,528,NIGERIA
COPAEX,531,"NIUE, ISLA"
COPAEX,535,"NORFOLK, ISLA"
COPAEX,538,NORUEGA
COPAEX,542,NUEVA CALEDONIA
COPAEX,545,PAPUASIA NUEVA GUINEA
COPAEX,548,NUEVA ZELANDIA
COPAEX,551,VANUATU
COPAEX,556,OMAN
COPAEX,566,"PACIFICO, ISLAS (USA)"
COPAEX,573,PAISES BAJOS (HOLANDA)
COPAEX,576,PAKISTAN
COPAEX,578,"PALAU, ISLAS"
COPAEX,580,PANAMA
COPAEX,586,PARAGUAY
COPAEX,589,PERU
COPAEX,593,"PITCAIRN, ISLA"
COPAEX,599,POLINESIA FRANCESA
COPAEX,603,POLONIA
COPAEX,607,PORTUGAL
COPAEX,611,PUERTO RICO
COPAEX,618,QATAR
COPAEX,628,REINO UNIDO
COPAEX,640,REPUBLICA CENTROAFRICANA
COPAEX,644,REPUBLICA CHECA
COPAEX,647,REPUBLICA DOMINICANA
COPAEX,660,REUNION
COPAEX,665,ZIMBABWE
COPAEX,670,RUMANIA
COPAEX,675,RUANDA
COPAEX,676,RUSIA
COPAEX,677,"SALOMON, ISLAS"
COPAEX,685,SAHARA OCCIDENTAL
COPAEX,687,SAMOA
COPAEX,690,SAMOA NORTEAMERICANA
COPAEX,695,SAN CRISTOBAL Y NIEVES
COPAEX,697,SAN MARINO
COPAEX,700,SAN PEDRO Y MIGUELON
COPAEX,705,SAN VICENTE Y LAS GRANADINAS
COPAEX,710,SANTA ELENA
COPAEX,715,SANTA LUCIA
COPAEX,720,SANTO TOME Y PRINCIPE
COPAEX,728,SENEGAL
COPAEX,731,SEYCHELLES
COPAEX,735,SIERRA LEONA
COPAEX,741,SINGAPUR
COPAEX,744,"SIRIA, REPUBLICA ARABE DE"
COPAEX,748,SOMALIA
COPAEX,750,SRI LANKA
COPAEX,756,"SUDAFRICA, REPUBLICA DE"
COPAEX,759,SUDAN
COPAEX,764,SUECIA
COPAEX,767,SUIZA
COPAEX,770,SURINAM
COPAEX,773,SWAZILANDIA
COPAEX,774,TADJIKISTAN
COPAEX,776,TAILANDIA
COPAEX,780,"TANZANIA, REPUBLICA UNIDA DE"
COPAEX,783,DJIBOUTI
COPAEX,787,TERRITORIO BRITANICO DEL OCEANO INDICO
COPAEX,788,TIMOR DEL ESTE
COPAEX,800,TOGO
COPAEX,805,TOKELAU
COPAEX,810,TONGA
COPAEX,815,TRINIDAD Y TOBAGO
COPAEX,820,TUNICIA
COPAEX,823,"TURCAS Y CAICOS, ISLAS"
COPAEX,825,TURKMENISTAN
COPAEX,827,TURQUIA
COPAEX,828,TUVALU
COPAEX,830,UCRANIA
COPAEX,833,UGANDA
COPAEX,845,URUGUAY
COPAEX,847,UZBEKISTAN
COPAEX,850,VENEZUELA
COPAEX,855,VIETNAM
COPAEX,863,"VIRGENES, ISLAS (BRITANICAS)"
COPAEX,866,"VIRGENES, ISLAS (NORTEAMERICANAS)"
COPAEX,870,FIJI
COPAEX,875,"WALLIS Y FORTUNA, ISLAS"
COPAEX,880,YEMEN
COPAEX,885,YUGOSLAVIA
COPAEX,888,ZAIRE
COPAEX,890,ZAMBIA
COPAEX,897,ZONA NEUTRAL PALESTINA
COPAEX,911,ZONA FRANCA DE BARRANQUILLA
COPAEX,912,ZONA FRANCA DE BUENAVENTURA
COPAEX,913,ZONA FRANCA DE PALMASECA - CALI
COPAEX,914,ZONA FRANCA DE CUCUTA
COPAEX,915,ZONA FRANCA DE SANTA MARTA
COPAEX,916,ZONA FRANCA DE CARTAGENA
COPAEX,917,ZONA FRANCA DE RIONEGRO - MEDELLIN
COPAEX,918,ZONA FRANCA DE CANDELARIA - CARTAGENA
COPAEX,919,ZONA FRANCA DE BOGOTA
COPAEX,920,ZONA FRANCA DE PACIFICO - CALI
COPAEX,921,ZONA FRANCA DE BARU BEACH RESORT
COPAEX,922,ZONA FRANCA DE POZOS COLORADOS
COPAEX,923,ZONA FRANCA DE EUROCARIBE DE INDIAS
COPAEX,924,ZONA FRANCA DEL EJE CAFETERO
COPAEX,928,         ZFP La Cayena
COPAEX,999,NO DECLARADOS
TIPOIM,1,REEMBOLSABLE
TIPOIM,2,Donación
TIPOIM,3,Importación temporal para reparación o mejoramiento
TIPOIM,4,Importación por reposición de partes por indemnización de seguros
TIPOIM,5,Muestra promocional
TIPOIM,6,Muestra para exhibición
